newdist,category,horse_name,wrace,life_win,horse_weight,lspedrat,aversprat,jock_per_win,jock_num_win,jockey_weight,postpos,result,winner
False,Cab 5a y+ g de 2,La Soprana,638963.57,10.0,418.0,59.534,59.291,13.939,161,58.0,2,7,False
False,Cab 5a y+ g de 2,Herta Malayo,552251.98,18.519,522.0,58.318,59.564,6.88,43,58.0,7,8,False
False,Cab 5a y+ g de 2,Forever Love,409992.96,8.571,434.0,59.659,58.456,19.178,70,58.0,6,9,False
False,Cab 5a y+ g de 2,Bridgestone,395335.84,20.0,466.0,59.45,59.093,9.505,48,57.0,9,10,False
False,Cab 5a y+ g de 2,Indiana Giant,700545.25,19.231,446.0,57.364,57.866,7.514,26,59.0,5,11,False
False,Cab 4a y+ g de 1,Sinuoso,490108.32,13.636,406.0,59.18,59.853,8.333,5,58.0,2,1,True
False,Cab 4a y+ g de 1,Querellante,80589.62,0.0,514.0,56.346,58.633,16.424,113,55.0,5,2,False
False,Cab 4a y+ g de 1,Juez y Parte,624489.79,9.375,510.0,59.983,59.49,12.151,74,58.0,8,3,False
False,Cab 4a y+ g de 1,Suzuki,436037.35,4.762,444.0,59.098,59.418,9.505,48,57.0,1,4,False
False,Cab 4a y+ g de 1,Escorpion Ft,679835.47,5.0,454.0,58.657,59.369,6.88,43,57.0,9,5,False
False,Cab 4a y+ g de 1,Subtotal,482519.04,6.897,452.0,59.247,59.325,12.903,20,58.0,3,6,False
False,Cab 4a y+ g de 1,Princely,307580.44,8.333,436.0,59.415,58.663,13.109,191,57.0,4,7,False
True,Cab 4a y+ g de 1,Macho De Ley,651819.36,14.286,482.0,61.532,59.952,0.0,0,58.0,7,8,False
False,Cab 4a y+ g de 1,Idaho,286949.28,6.452,430.0,59.476,59.161,10.841,147,57.0,6,9,False
True,Pllos 3a perd,Versatil,717105.47,37.5,438.0,60.223,59.17,13.939,161,57.0,1,1,True
False,Pllos 3a perd,Revolution,598176.9,4.762,472.0,58.142,59.216,9.766,46,56.0,2,2,False
True,Pllos 3a perd,Smarty,424855.35,16.667,442.0,60.898,60.898,15.033,115,56.0,3,3,False
False,Pllos 3a perd,Hot Ivan,512802.29,6.667,480.0,58.709,58.798,7.752,30,57.0,7,4,False
True,Pllos 3a perd,Despiole,16381.93,0.0,408.0,56.644,57.759,8.852,37,56.0,6,5,False
True,Pllos 3a perd,Notificado,204802.32,10.0,468.0,59.309,58.386,2.857,2,56.0,5,6,False
True,Pllos 3a perd,Doble W,76569.6,16.667,468.0,57.676,57.518,9.505,48,57.0,8,7,False
False,Pllos 3a perd,Cafe Dakota,0.0,0.0,436.0,56.429,56.353,6.711,30,56.0,9,8,False
True,Pllos 3a perd,Ipopo,27194.29,0.0,522.0,,,6.25,9,56.0,4,9,False
True,Yeg 4a y+ g de 2,Vodka Tonica,747941.88,22.222,470.0,61.528,59.557,12.151,74,58.0,1,1,True
False,Yeg 4a y+ g de 2,Vai Que Da,834387.89,33.333,482.0,59.056,59.157,15.488,127,58.0,2,2,False
True,Yeg 4a y+ g de 2,Vador Mix,907686.81,15.789,464.0,59.176,59.692,8.667,13,57.0,3,3,False
True,Yeg 4a y+ g de 2,La Pesadilla,657043.37,11.111,428.0,57.552,58.864,6.88,43,58.0,7,4,False
True,Yeg 4a y+ g de 2,Soy Chispera,421224.81,15.385,444.0,58.711,59.298,10.841,147,57.0,4,5,False
True,Yeg 4a y+ g de 2,Hostess D'arena,571685.58,9.524,466.0,58.353,59.806,10.288,107,57.0,6,6,False
False,Yeg 4a y+ g de 2,Muchahontas,596329.92,9.091,438.0,61.238,59.627,13.109,191,57.0,5,7,False
False,Yeg 4a y+ g de 2,Bridget Jones,1686654.55,16.0,,57.911,57.549,9.099,107,58.0,8,0,False
False,Yeg 4a y+ g de 1 y 2,Paleta Quemada,932620.09,30.769,494.0,57.844,58.107,13.939,161,58.0,2,1,True
False,Yeg 4a y+ g de 1 y 2,Eres Magica,1380306.64,25.0,446.0,59.403,58.801,9.505,48,58.0,4,2,False
True,Yeg 4a y+ g de 1 y 2,Bandolete,631739.21,17.647,454.0,57.985,58.033,9.375,48,57.0,6,3,False
False,Yeg 4a y+ g de 1 y 2,Outra Double,628206.4,13.043,474.0,58.813,58.694,10.907,83,55.0,3,4,False
True,Yeg 4a y+ g de 1 y 2,Deportada,624559.25,18.75,396.0,56.83,58.94,6.25,9,58.0,5,5,False
True,Yeg 4a y+ g de 1 y 2,Biznaga Ah,393292.74,28.571,422.0,56.711,57.707,9.146,15,57.0,7,6,False
False,Yeg 4a y+ g de 1 y 2,Queen Ok,299080.88,40.0,,59.39,59.322,19.178,70,54.0,1,0,False
True,TCab 3a y+ URU G3,Almirante,1781898.71,63.636,500.0,59.062,59.469,14.038,81,58.0,6,1,True
False,TCab 3a y+ URU G3,El Conde Juan,2039363.18,15.0,474.0,58.066,59.531,3.169,9,58.0,4,2,False
False,TCab 3a y+ URU G3,Cartao Black,788238.25,35.714,546.0,60.15,60.233,11.478,80,60.0,5,3,False
False,TCab 3a y+ URU G3,Repique,952582.89,31.579,496.0,58.989,60.314,7.116,38,60.0,2,4,False
False,TCab 3a y+ URU G3,Hat Dolar,1753561.06,58.333,490.0,58.979,59.899,18.367,81,58.0,3,0,False
False,TCab 3a y+ URU G3,Van a Ver,372625.65,22.222,,60.501,59.381,13.939,161,58.0,1,0,False
False,Yeg 3a y+ L,Explicacion,1474441.46,27.273,464.0,58.189,59.289,19.178,70,58.0,7,1,True
False,Yeg 3a y+ L,Jilly Bean,3054669.2,61.111,474.0,58.801,59.985,13.208,42,58.0,4,2,False
True,Yeg 3a y+ L,Talita Ma,1220700.6,22.222,480.0,57.695,59.497,15.397,97,58.0,1,3,False
False,Yeg 3a y+ L,Possessive,1272659.67,15.0,498.0,59.504,59.529,16.696,187,60.0,2,4,False
False,Yeg 3a y+ L,Loca Mania,2072801.98,17.391,470.0,59.622,58.983,14.038,81,60.0,3,5,False
False,Yeg 3a y+ L,Fabian,858400.92,11.765,486.0,57.353,57.946,13.939,161,60.0,5,6,False
True,Yeg 3a y+ L,Even Fever,674156.55,3.704,418.0,56.043,58.052,7.116,38,60.0,6,7,False
False,Pcas 3a perd,Guatona Gloria,206070.65,16.667,476.0,58.637,58.637,10.7,107,56.0,5,1,True
False,Pcas 3a perd,Lady Isabella,258504.9,0.0,428.0,58.629,58.567,9.099,107,56.0,2,2,False
True,Pcas 3a perd,Esa Guerrera,313175.38,33.333,420.0,57.398,57.789,10.841,147,56.0,4,3,False
False,Pcas 3a perd,Cromosoma Ah,287546.16,9.091,420.0,58.628,58.518,9.672,53,57.0,8,4,False
False,Pcas 3a perd,Pala Nice,371882.73,22.222,484.0,58.519,58.069,18.367,81,57.0,3,5,False
True,Pcas 3a perd,Sultana,118339.54,12.5,416.0,56.695,57.332,19.178,70,56.0,1,6,False
False,Pcas 3a perd,Es Ahora,33508.33,0.0,440.0,57.744,57.744,13.109,191,56.0,7,7,False
False,Pcas 3a perd,Charada,329518.13,18.182,416.0,59.204,58.751,8.075,52,57.0,10,8,False
True,Pcas 3a perd,Ana Danger,0.0,0.0,428.0,,,15.033,115,56.0,9,9,False
True,Pcas 3a perd,Arleta,0.0,0.0,400.0,,,4.065,5,56.0,6,10,False
True,TCab 3a y+ G 3,Malandrino,1826415.64,28.571,460.0,58.387,58.229,16.424,113,61.0,4,1,True
False,TCab 3a y+ G 3,Romulo,4938358.82,19.231,492.0,55.861,56.649,16.696,187,58.5,1,2,False
True,TCab 3a y+ G 3,Nedway,2277155.9,10.204,434.0,55.968,57.268,9.766,46,58.5,2,3,False
False,TCab 3a y+ G 3,Mi Centinela,2216619.61,27.273,490.0,55.363,56.54,18.367,81,61.0,3,4,False
False,TCab 3a y+ G 3,Jusil,766320.64,9.524,484.0,59.155,58.214,15.397,97,58.5,5,5,False
True,TCab 3a y+ G 3,Descocado,4080914.51,43.75,450.0,58.282,57.626,13.855,46,61.0,6,0,False
True,Pllos 3a perd,El Abanderado,3314061.04,33.333,486.0,58.277,58.848,15.397,97,57.0,12,1,True
False,Pllos 3a perd,Fuego Salvaje,307433.12,11.111,480.0,58.498,59.066,12.151,74,57.0,8,2,False
True,Pllos 3a perd,Magic Jones,285881.71,20.0,488.0,58.129,58.129,9.596,38,56.0,5,3,False
True,Pllos 3a perd,River Station,413247.12,14.286,464.0,56.869,57.527,16.424,113,56.0,1,4,False
False,Pllos 3a perd,Capitan Guerrero,267990.82,12.5,458.0,58.506,58.249,7.653,15,57.0,9,5,False
False,Pllos 3a perd,De Puro Curda,443360.46,0.0,476.0,58.545,58.805,9.766,46,56.0,6,6,False
True,Pllos 3a perd,Francisco Po,357172.19,40.0,450.0,,,6.711,30,56.0,10,7,False
True,Pllos 3a perd,Pecado,0.0,0.0,464.0,,,3.169,9,56.0,3,8,False
False,Pllos 3a perd,Mr. Jackson,247585.72,20.0,468.0,56.586,56.586,7.359,34,56.0,2,9,False
True,Pllos 3a perd,Luviuall,0.0,0.0,440.0,,,10.288,107,56.0,4,10,False
False,Pllos 3a perd,Country And Honour,0.0,0.0,432.0,58.219,57.816,16.696,187,56.0,11,11,False
True,Pllos 3a perd,Gyala,61701.17,0.0,,,,10.907,83,56.0,7,0,False
False,Cab 4a y+ g de 2,Illinois,1033282.54,22.222,446.0,60.73,59.681,9.099,107,58.0,5,1,True
True,Cab 4a y+ g de 2,Justo Boy,732050.77,35.714,468.0,59.349,60.018,7.653,15,58.0,2,2,False
False,Cab 4a y+ g de 2,Vava,418856.34,25.0,510.0,59.247,60.289,15.488,127,58.0,1,3,False
True,Cab 4a y+ g de 2,Harricane Beach,823789.5,9.677,484.0,60.389,59.783,9.375,48,58.0,7,4,False
True,Cab 4a y+ g de 2,Sutil,665337.71,12.5,446.0,58.504,59.725,10.841,147,58.0,3,5,False
False,Cab 4a y+ g de 2,Asite,999466.87,9.091,474.0,60.405,60.865,9.766,46,58.0,6,6,False
False,Cab 4a y+ g de 2,Alcoko,1048419.99,19.231,476.0,60.421,59.815,10.907,83,57.0,9,7,False
False,Cab 4a y+ g de 2,Hard Heart,613260.98,12.0,492.0,59.425,59.824,10.288,107,58.0,8,8,False
True,Cab 4a y+ g de 2,Atrida,849051.86,21.429,492.0,59.322,59.617,13.939,161,58.0,10,9,False
True,Cab 4a y+ g de 2,Heroico,406644.87,20.0,526.0,57.633,58.687,9.505,48,58.0,4,10,False
False,Cab 5a y+ g de 3,Unbridled Dancer,1005737.03,36.364,476.0,59.716,60.614,10.288,107,55.0,1,1,True
True,Cab 5a y+ g de 3,Heraldo,546262.95,31.25,504.0,59.055,60.254,18.367,81,55.0,8,2,False
False,Cab 5a y+ g de 3,Leguisamo Solo,246438.48,15.385,492.0,61.289,60.088,13.939,161,55.0,7,3,False
True,Cab 5a y+ g de 3,Aly's Potro,552415.43,15.385,464.0,59.841,59.635,9.611,47,54.0,9,4,False
False,Cab 5a y+ g de 3,Manguita,697438.3,11.111,476.0,58.838,59.374,7.653,15,55.0,4,5,False
False,Cab 5a y+ g de 3,Torre Seasons,980923.48,20.0,466.0,60.917,59.622,15.033,115,56.0,2,6,False
True,Cab 5a y+ g de 3,Um Ponteiro,144580.6,0.0,514.0,59.059,57.514,10.7,107,51.0,3,7,False
False,Cab 5a y+ g de 3,Famous Chris,1092439.32,18.919,458.0,59.613,59.676,12.741,99,58.0,10,8,False
False,Cab 5a y+ g de 3,Otto,590571.2,9.524,,60.146,59.26,9.766,46,54.0,5,0,False
False,Hcap Yeg 3a y+,Silky Snow,856224.55,58.333,476.0,59.319,59.735,10.7,107,53.0,5,1,True
False,Hcap Yeg 3a y+,Glorious Flag,2685290.68,34.375,464.0,58.561,60.499,9.375,48,64.0,6,2,False
True,Hcap Yeg 3a y+,Candid Camera,1233548.79,20.0,429.0,59.511,60.645,19.178,70,58.0,11,3,False
True,Hcap Yeg 3a y+,Notting Hill,1313261.4,19.231,442.0,59.988,60.601,14.038,81,62.0,8,4,False
False,Hcap Yeg 3a y+,Yati Blade,576532.3,25.0,450.0,55.436,59.02,16.696,187,56.0,1,5,False
True,Hcap Yeg 3a y+,Temeraria,635476.51,18.182,434.0,59.369,60.204,13.109,191,54.0,3,6,False
True,Hcap Yeg 3a y+,Minister Asesora,557394.95,4.545,456.0,58.478,59.498,8.772,45,50.0,12,7,False
True,Hcap Yeg 3a y+,Soapy Sky,1257563.13,25.0,480.0,58.024,59.679,9.099,107,55.0,2,8,False
False,Hcap Yeg 3a y+,Amanda Law,483227.05,10.345,464.0,58.408,59.135,9.505,48,53.0,9,9,False
True,Hcap Yeg 3a y+,Malkia,637415.17,28.571,428.0,57.878,59.096,12.151,74,55.0,10,10,False
False,Hcap Yeg 3a y+,Shopping Danger,145876.09,7.143,476.0,60.824,59.123,10.288,107,53.0,7,12,False
False,Hcap Yeg 3a y+,Linda Amiga,713012.87,33.333,434.0,58.562,59.029,10.907,83,52.0,13,13,False
False,Hcap Yeg 3a y+,Avistada,1066686.82,21.429,,57.444,58.309,13.939,161,56.0,14,0,False
True,Hcap Yeg 3a y+,Parnanguara,553988.55,15.789,,58.568,59.048,10.841,147,50.0,4,0,False
False,Yeg 4a y+ g de 1,Anunciada,385288.13,22.222,476.0,60.309,57.959,16.696,187,57.0,9,1,True
False,Yeg 4a y+ g de 1,Miss Al Arab,368755.14,16.667,490.0,56.892,57.738,10.907,83,57.0,8,2,False
False,Yeg 4a y+ g de 1,Patricia,378602.25,11.765,416.0,59.396,58.858,10.841,147,57.0,4,3,False
False,Yeg 4a y+ g de 1,Sultanita Broy,336345.19,8.0,378.0,59.529,59.667,9.672,53,54.0,3,4,False
False,Yeg 4a y+ g de 1,Chica Vip,489266.34,17.647,442.0,58.337,58.957,16.424,113,58.0,11,5,False
False,Yeg 4a y+ g de 1,South Cross,395367.82,10.0,470.0,58.812,58.272,13.109,191,57.0,5,6,False
False,Yeg 4a y+ g de 1,Magia H,319573.61,18.182,456.0,57.801,58.701,9.505,48,54.0,12,7,False
False,Yeg 4a y+ g de 1,Soy Pampa,430274.88,8.696,454.0,60.681,58.87,12.151,74,58.0,2,8,False
False,Yeg 4a y+ g de 1,Armadora,523192.61,25.0,478.0,56.327,58.325,13.939,161,58.0,14,9,False
False,Yeg 4a y+ g de 1,Soniechka,396712.66,4.348,472.0,57.498,57.643,9.766,46,55.0,7,10,False
False,Yeg 4a y+ g de 1,Zarite,341568.89,8.0,464.0,59.471,59.15,6.711,30,58.0,1,11,False
True,Yeg 4a y+ g de 1,La Veloz,498100.28,7.692,382.0,56.536,58.547,8.091,25,58.0,10,12,False
True,Yeg 4a y+ g de 1,Florista,517217.17,10.0,428.0,59.045,58.427,7.116,38,58.0,6,13,False
False,Yeg 4a y+ g de 1,La Protectora,670468.66,9.524,498.0,60.195,59.96,9.099,107,58.0,13,14,False
False,Cab 4a y+ perd,Iceberg,431610.32,33.333,500.0,58.744,58.839,13.939,161,57.0,10,1,True
False,Cab 4a y+ perd,Morenito,430793.78,15.789,454.0,58.712,58.354,9.766,46,57.0,4,2,False
True,Cab 4a y+ perd,Kebel,604116.29,0.0,458.0,57.744,58.786,9.611,47,57.0,8,3,False
False,Cab 4a y+ perd,Sofitel,120951.54,33.333,492.0,57.859,57.74,15.033,115,58.0,3,4,False
False,Cab 4a y+ perd,Walben,121690.95,0.0,464.0,56.324,56.848,10.841,147,57.0,1,5,False
False,Cab 4a y+ perd,Desconcierto,139198.32,0.0,456.0,56.436,57.122,12.741,99,57.0,14,6,False
False,Cab 4a y+ perd,Rock Flechado,143120.34,7.692,446.0,59.114,57.489,9.505,48,55.0,5,7,False
False,Cab 4a y+ perd,Royal Danger,176294.33,4.545,512.0,56.224,56.997,2.878,12,57.0,2,8,False
False,Cab 4a y+ perd,Iniesta,33302.5,0.0,454.0,55.002,57.219,6.786,68,57.0,12,9,False
True,Cab 4a y+ perd,Escotino,233262.57,5.882,454.0,57.651,57.829,9.099,107,58.0,13,10,False
False,Cab 4a y+ perd,Drossel Junior,114929.45,11.111,508.0,58.22,57.807,10.288,107,57.0,6,11,False
True,Cab 4a y+ perd,Donatelio,152234.52,4.167,446.0,55.704,56.365,13.109,191,58.0,11,12,False
False,Cab 4a y+ perd,Crazy Dubai,0.0,0.0,,54.311,54.311,8.852,37,57.0,9,0,False
True,Cab 4a y+ perd,Parabolic,33656.3,0.0,,56.063,54.153,16.696,187,57.0,7,0,False
True,Cab 5a y+ g de 3,North Wind,558337.13,40.0,522.0,59.965,59.333,13.939,161,57.0,2,1,True
True,Cab 5a y+ g de 3,Royal West,955475.83,14.815,468.0,59.811,58.467,16.696,187,57.0,6,2,False
True,Cab 5a y+ g de 3,Sobrevivi,545739.18,19.048,480.0,58.45,58.196,9.099,107,57.0,1,4,False
False,Cab 5a y+ g de 3,Cafe Sorpresa,568246.56,11.429,500.0,57.885,58.848,7.653,15,55.0,5,5,False
True,Cab 5a y+ g de 3,Superbio,351550.65,12.5,498.0,59.299,59.799,15.488,127,58.0,8,6,False
False,Cab 5a y+ g de 3,Tolonson,494949.11,23.077,496.0,55.335,58.34,9.091,7,58.0,3,7,False
True,Cab 5a y+ g de 3,Milkshake Smoothie,406539.94,8.333,492.0,58.913,59.262,6.25,9,54.0,4,8,False
False,Cab 4a y+ perd,Irish Pub,585455.43,60.0,508.0,59.518,59.518,13.109,191,57.0,4,1,True
False,Cab 4a y+ perd,Seattle All,377787.88,12.5,484.0,56.515,57.038,12.151,74,58.0,8,2,False
False,Cab 4a y+ perd,De Rivera,318376.37,18.182,504.0,56.504,56.693,9.611,47,58.0,6,3,False
True,Cab 4a y+ perd,Love Again,325129.98,9.091,472.0,58.326,58.332,16.696,187,58.0,9,4,False
True,Cab 4a y+ perd,Dividido Shiner,49786.7,0.0,444.0,58.971,57.383,10.841,147,57.0,1,5,False
False,Cab 4a y+ perd,Laconico,173621.7,4.348,430.0,58.568,58.24,9.672,53,58.0,2,6,False
False,Cab 4a y+ perd,Happy Judge,116331.72,8.333,542.0,54.57,54.748,6.786,68,57.0,7,7,False
True,Cab 4a y+ perd,Soapy Buck,387134.65,9.091,460.0,58.951,58.58,15.488,127,58.0,5,8,False
False,Cab 4a y+ perd,Mark Blackas,0.0,0.0,432.0,56.721,57.26,6.667,9,57.0,3,9,False
False,Hcap TCab 3a y+ g de 1,Punto Blanco,1210136.54,13.333,504.0,60.175,58.979,13.939,161,57.0,9,1,True
True,Hcap TCab 3a y+ g de 1,Fenomeno,1413280.49,8.333,506.0,59.156,58.199,9.286,39,50.0,1,2,False
False,Hcap TCab 3a y+ g de 1,Rey Horik,337413.1,16.667,472.0,59.517,59.809,13.109,191,52.0,3,3,False
False,Hcap TCab 3a y+ g de 1,Ancar,831723.52,8.696,420.0,58.639,58.336,10.7,107,52.0,6,4,False
False,Hcap TCab 3a y+ g de 1,Royal Top,1024211.0,15.0,460.0,60.837,60.682,10.288,107,58.0,8,5,False
True,Hcap TCab 3a y+ g de 1,Minister Malucho,553367.5,6.061,468.0,59.403,57.607,9.099,107,51.0,4,6,False
False,Hcap TCab 3a y+ g de 1,Pueblerino,560456.66,3.448,454.0,58.872,58.523,9.505,48,50.0,2,7,False
False,Hcap TCab 3a y+ g de 1,Smash,597051.74,26.316,562.0,59.774,59.184,10.841,147,53.0,5,8,False
False,Cab 5a y+ g de 1,Soñadora Eterna,716365.19,12.5,446.0,60.465,59.985,8.667,13,56.0,9,1,True
False,Cab 5a y+ g de 1,Marshall,393145.8,40.0,476.0,59.041,59.185,6.786,68,58.0,7,2,False
False,Cab 5a y+ g de 1,Luz De Fondo,616056.44,9.677,446.0,58.133,58.004,13.109,191,58.0,1,3,False
False,Cab 5a y+ g de 1,Bartolo,373419.91,9.524,476.0,59.54,59.379,10.907,83,58.0,10,4,False
False,Cab 5a y+ g de 1,El Tano P,471071.19,26.316,486.0,59.306,59.24,7.653,15,58.0,3,5,False
False,Cab 5a y+ g de 1,Corazon Bravio,289986.94,7.407,482.0,58.836,59.097,8.091,25,58.0,2,6,False
False,Cab 5a y+ g de 1,A Lo Crack,251393.25,12.5,428.0,59.719,59.081,13.939,161,58.0,8,7,False
False,Cab 5a y+ g de 1,Bombita Bo,265665.27,16.129,452.0,58.367,57.866,3.158,6,56.0,4,8,False
False,Cab 5a y+ g de 1,General Kaue,68537.92,0.0,484.0,62.376,60.98,9.146,15,55.0,5,9,False
False,Cab 5a y+ g de 1,Unica Marca,8446.48,0.0,466.0,61.269,59.714,10.841,147,55.0,11,10,False
False,Cab 5a y+ g de 1,Bienvenido,147015.94,12.5,422.0,54.24,55.834,19.444,42,54.0,6,11,False
False,Cab 5a y+ g de 1,Winner Girl,413653.34,18.75,508.0,58.886,59.627,13.109,191,58.0,11,1,True
False,Cab 5a y+ g de 1,Gran John,511466.31,9.091,468.0,59.083,59.527,10.288,107,57.0,3,2,False
False,Cab 5a y+ g de 1,Curiosity,511842.32,17.647,438.0,57.901,58.883,9.672,53,56.0,4,3,False
False,Cab 5a y+ g de 1,Ganadero,16224.28,0.0,488.0,57.615,58.611,1.19,1,57.0,2,4,False
False,Cab 5a y+ g de 1,Wine,529369.1,15.789,466.0,60.328,59.852,6.786,68,58.0,9,5,False
False,Cab 5a y+ g de 1,Abayuba,247248.92,0.0,430.0,59.939,59.427,15.488,127,58.0,8,6,False
False,Cab 5a y+ g de 1,Che Pebeta,618349.89,7.317,444.0,58.646,58.316,6.25,9,56.0,6,7,False
False,Cab 5a y+ g de 1,Soniechka,396712.66,4.348,468.0,58.865,57.718,10.907,83,53.0,7,8,False
False,Cab 5a y+ g de 1,Basilica,346857.55,4.651,440.0,59.621,57.938,13.208,42,55.0,10,9,False
True,Cab 5a y+ g de 1,Mister Adrano,178908.0,37.5,500.0,55.367,59.997,16.696,187,57.0,5,10,False
False,Cab 5a y+ g de 1,Mister Imperial,205033.75,12.5,434.0,59.894,58.673,6.711,30,55.0,1,11,False
False,Cab 4a y+ perd,Ascot,380289.9,23.077,430.0,61.359,60.238,10.7,107,57.0,3,1,True
True,Cab 4a y+ perd,Gales Boy,310193.74,11.111,460.0,58.94,59.211,15.488,127,58.0,10,2,False
False,Cab 4a y+ perd,Flamante Red,318419.25,9.524,462.0,59.295,59.361,13.939,161,57.0,9,3,False
False,Cab 4a y+ perd,Califal,250752.6,8.696,464.0,58.874,58.969,6.25,9,55.0,5,4,False
False,Cab 4a y+ perd,Super Freud,261342.54,10.0,496.0,59.425,57.882,10.288,107,57.0,7,5,False
True,Cab 4a y+ perd,Lanfranco,305167.78,3.125,432.0,59.71,59.005,10.907,83,58.0,4,6,False
True,Cab 4a y+ perd,Parco Serio,528391.48,5.714,478.0,59.818,58.974,8.938,53,58.0,12,7,False
True,Cab 4a y+ perd,Guarani,86544.55,5.556,488.0,59.659,58.213,12.741,99,55.0,2,8,False
True,Cab 4a y+ perd,Run Forrest Run,201655.11,4.348,394.0,59.194,59.029,6.786,68,58.0,13,9,False
False,Cab 4a y+ perd,Malevo Diego,0.0,0.0,458.0,56.664,56.562,16.696,187,57.0,1,10,False
True,Cab 4a y+ perd,Expectation,379491.87,3.846,438.0,58.982,58.908,2.878,12,58.0,11,11,False
False,Cab 4a y+ perd,Fly Fever,5992.89,0.0,386.0,58.279,56.612,0.0,0,57.0,6,12,False
False,Cab 4a y+ perd,Incredible Amigo,101421.48,7.692,462.0,58.078,58.419,13.109,191,58.0,8,13,False
False,Tcab 5a y+ per,Minusa Girl,122277.31,22.222,446.0,61.909,57.779,7.359,34,55.0,4,1,True
False,Tcab 5a y+ per,Yoteaviso,338441.03,22.222,434.0,58.472,59.188,9.672,53,57.0,12,2,False
False,Tcab 5a y+ per,Habile,224352.2,11.111,454.0,59.175,57.769,6.786,68,58.0,6,3,False
False,Tcab 5a y+ per,Asibarbaro,235034.23,10.526,470.0,58.685,58.059,9.477,29,58.0,13,4,False
False,Tcab 5a y+ per,Platense,246791.78,7.692,484.0,59.172,58.27,8.091,25,58.0,5,5,False
True,Tcab 5a y+ per,Remanso,72005.09,0.0,520.0,57.806,57.615,8.938,53,57.0,3,6,False
False,Tcab 5a y+ per,En el Aire,420884.41,3.448,428.0,58.097,57.429,6.383,21,55.0,10,7,False
False,Tcab 5a y+ per,Rock Flechado,143120.34,7.692,448.0,58.585,57.701,13.855,46,58.0,14,8,False
False,Tcab 5a y+ per,Derby Winner,33750.0,12.5,504.0,58.083,56.693,6.711,30,57.0,8,9,False
False,Tcab 5a y+ per,Deshielo,202847.84,13.333,494.0,57.116,57.659,9.375,48,58.0,11,10,False
True,Tcab 5a y+ per,Aloha Amor,30901.83,0.0,436.0,57.618,57.199,8.772,45,54.0,7,11,False
False,Tcab 5a y+ per,Brooklyn Contador,124811.07,6.667,456.0,58.569,57.552,9.611,47,55.0,9,0,False
False,Tcab 5a y+ per,La Algarabia,177448.32,5.556,,56.751,57.397,8.852,37,56.0,2,0,False
False,Pllos 3a perd,Focal Point,360260.74,14.286,434.0,58.249,58.455,16.696,187,56.0,7,1,True
False,Pllos 3a perd,Braians Law,180407.73,0.0,470.0,59.484,58.958,10.907,83,56.0,6,2,False
True,Pllos 3a perd,Danubi,32960.46,0.0,484.0,57.205,57.941,14.038,81,56.0,2,3,False
False,Pllos 3a perd,Momento Magico,89076.96,0.0,474.0,55.483,55.483,10.288,107,56.0,4,4,False
False,Pllos 3a perd,Inidigo,299192.78,9.091,478.0,59.112,58.162,9.375,48,56.0,5,5,False
False,Pllos 3a perd,Honor Alfredito,0.0,0.0,442.0,59.223,59.223,15.488,127,56.0,3,6,False
False,Pllos 3a perd,Revolution,598176.9,4.762,470.0,61.676,59.476,9.766,46,56.0,3,1,True
True,Pllos 3a perd,Harimhan,233711.52,0.0,458.0,,,16.696,187,56.0,6,2,False
True,Pllos 3a perd,Chamigo,35369.17,0.0,470.0,,,10.288,107,56.0,2,3,False
False,Pllos 3a perd,Aspen,444172.84,7.692,476.0,59.002,58.574,9.099,107,56.0,4,5,False
False,Pllos 3a perd,Negro Black,13874.49,0.0,458.0,56.201,57.526,13.208,42,56.0,8,6,False
True,Pllos 3a perd,El Gran Muñeco,0.0,0.0,438.0,,,8.938,53,56.0,7,7,False
False,Pllos 3a perd,Aranfund,0.0,0.0,432.0,56.594,57.154,10.7,107,56.0,5,8,False
True,Pllos 3a perd,Fifth Day,328472.66,50.0,452.0,,,8.852,37,56.0,9,1,True
False,Pllos 3a perd,Retador,311625.07,12.5,482.0,58.929,58.58,13.109,191,56.0,8,2,False
True,Pllos 3a perd,Almoradi,543870.25,30.0,508.0,59.652,58.792,10.907,83,57.0,6,3,False
False,Pllos 3a perd,Catchmeifyoucan,335242.43,7.143,454.0,57.421,57.814,9.099,107,57.0,4,4,False
False,Pllos 3a perd,Ultimatum,0.0,0.0,458.0,58.2,59.148,13.855,46,56.0,5,5,False
False,Pllos 3a perd,Despiole,16381.93,0.0,404.0,60.174,58.258,2.878,12,56.0,2,6,False
False,Pllos 3a perd,Arre Condorito,17014.93,0.0,534.0,58.451,58.451,8.938,53,56.0,7,7,False
True,Pllos 3a perd,Ivanhoe,0.0,0.0,468.0,,,6.711,30,56.0,3,8,False
False,Pllos 3a perd,Amareto,6335.95,0.0,500.0,56.606,56.606,15.033,115,56.0,1,0,False
False,Yeg 4a y+ g de 1,Armadora,523192.61,25.0,476.0,58.879,58.119,13.939,161,58.0,3,1,True
False,Yeg 4a y+ g de 1,Icarly,660998.05,5.556,472.0,60.095,59.107,13.109,191,57.0,10,2,False
False,Yeg 4a y+ g de 1,China Maria,546180.52,15.0,446.0,60.274,59.929,13.855,46,58.0,5,3,False
False,Yeg 4a y+ g de 1,Rapida y Famosa,211893.33,13.333,456.0,57.795,58.309,10.7,107,57.0,7,4,False
False,Yeg 4a y+ g de 1,Exportacao,259749.61,14.286,458.0,59.016,59.058,8.852,37,58.0,1,5,False
